IdDetalle,IdVenta,IdProducto,Cantidad,PrecioUnitario,Subtotal
31096,11285,396,3,147000,441000
31097,10416,227,5,3281000,16405000
31098,4049,34,5,193000,965000
31099,4430,485,3,721000,2163000
31100,12669,622,5,780000,3900000
31101,11479,744,3,95000,285000
31102,10613,740,4,7091000,28364000
31103,21022,587,4,5107000,20428000
31104,14568,147,2,3376000,6752000
31105,22016,615,5,80000,400000
31106,7892,244,5,232000,1160000
31107,18678,610,2,4931000,9862000
31108,350,800,4,121000,484000
31109,13694,341,5,2793000,13965000
31110,19023,775,1,1495000,1495000
31111,17495,218,4,1412000,5648000
31112,10034,605,3,2248000,6744000
31113,4753,383,2,2676000,5352000
31114,24064,460,5,1108000,5540000
31115,4003,430,4,2188000,8752000
31116,22373,134,5,356000,1780000
31117,3436,453,1,1292000,1292000
31118,24043,224,1,237000,237000
31119,21455,503,4,264000,1056000
31120,12741,645,3,3315000,9945000
31121,3812,535,5,718000,3590000
31122,2738,774,4,7138000,28552000
31123,19163,239,5,3020000,15100000
31124,9345,433,2,526000,1052000
31125,1795,46,4,1679000,6716000
31126,9718,248,3,115000,345000
31127,3732,517,1,1577000,1577000
31128,2770,68,2,184000,368000
31129,15116,373,1,1977000,1977000
31130,2860,232,1,1639000,1639000
31131,10605,239,4,3020000,12080000
31132,1355,605,3,2248000,6744000
31133,4378,795,1,1726000,1726000
31134,23338,77,4,24000,96000
31135,24079,176,1,615000,615000
31136,23574,593,5,511000,2555000
31137,15603,620,1,2741000,2741000
31138,17724,626,4,1444000,5776000
31139,1470,524,5,1326000,6630000
31140,19466,641,5,1386000,6930000
31141,195,678,4,1873000,7492000
31142,19686,592,3,199000,597000
31143,3401,256,2,336000,672000
31144,2710,52,2,473000,946000
31145,6383,267,1,1525000,1525000
31146,11367,384,1,1519000,1519000
31147,21772,759,3,440000,1320000
31148,1524,735,2,385000,770000
31149,1068,498,5,266000,1330000
31150,22562,335,5,545000,2725000
31151,21639,676,1,3432000,3432000
31152,10207,343,4,2478000,9912000
31153,20056,748,1,816000,816000
31154,14433,156,5,1053000,5265000
31155,22974,113,3,1063000,3189000
31156,4684,232,1,1639000,1639000
31157,5422,252,2,768000,1536000
31158,1185,274,3,625000,1875000
31159,19846,564,1,177000,177000
31160,20453,756,4,176000,704000
31161,9612,782,2,5315000,10630000
31162,7733,468,4,639000,2556000
31163,19921,5,5,1604000,8020000
31164,12154,396,2,147000,294000
31165,5775,82,5,139000,695000
31166,19432,593,4,511000,2044000
31167,22772,727,4,254000,1016000
31168,5916,709,3,3861000,11583000
31169,22803,210,4,920000,3680000
31170,17089,388,1,961000,961000
31171,23737,722,2,4600000,9200000
31172,1098,468,2,639000,1278000
31173,8539,305,5,5301000,26505000
31174,2989,745,1,999000,999000
31175,16757,790,3,443000,1329000
31176,15511,492,1,377000,377000
31177,95,110,5,658000,3290000
31178,5155,470,1,911000,911000
31179,19169,85,2,35000,70000
31180,20194,671,2,6345000,12690000
31181,17095,565,4,568000,2272000
31182,7594,175,3,2993000,8979000
31183,22722,799,3,370000,1110000
31184,18536,208,3,2968000,8904000
31185,16273,652,5,1477000,7385000
31186,11971,728,1,895000,895000
31187,18618,576,3,293000,879000
31188,9327,444,2,63000,126000
31189,6641,353,1,944000,944000
31190,19510,250,3,348000,1044000
31191,10401,627,3,757000,2271000
31192,1210,403,5,239000,1195000
31193,12148,355,5,737000,3685000
31194,10485,165,1,1704000,1704000
31195,20275,299,3,1845000,5535000
31196,12981,493,3,4648000,13944000
31197,14538,613,2,275000,550000
31198,275,444,3,63000,189000
31199,7998,63,2,201000,402000
31200,2318,540,4,329000,1316000
31201,16754,411,1,1558000,1558000
31202,2942,201,4,1122000,4488000
31203,4594,114,4,689000,2756000
31204,17198,103,4,2825000,11300000
31205,24403,209,2,1631000,3262000
31206,24372,782,1,5315000,5315000
31207,14127,29,1,1858000,1858000
31208,23980,344,4,909000,3636000
31209,13188,269,1,912000,912000
31210,12232,400,2,1967000,3934000
31211,18682,760,4,1717000,6868000
31212,10999,287,2,1285000,2570000
31213,11705,783,1,658000,658000
31214,21798,535,4,718000,2872000
31215,21814,503,4,264000,1056000
31216,19022,578,4,163000,652000
31217,24372,413,5,7181000,35905000
31218,11665,128,5,1373000,6865000
31219,914,176,3,615000,1845000
31220,10511,347,4,674000,2696000
31221,10178,243,1,1645000,1645000
31222,2936,90,5,1593000,7965000
31223,1891,685,4,1284000,5136000
31224,12638,5,1,1604000,1604000
31225,10834,77,2,24000,48000
31226,12163,776,4,86000,344000
31227,8562,288,1,182000,182000
31228,16543,534,1,201000,201000
31229,6214,579,1,563000,563000
31230,21859,621,1,1468000,1468000
31231,2650,366,2,908000,1816000
31232,18978,411,4,1558000,6232000
31233,3032,500,2,61000,122000
31234,913,485,3,721000,2163000
31235,23957,644,5,81000,405000
31236,790,798,3,132000,396000
31237,6820,635,2,4012000,8024000
31238,19109,414,5,392000,1960000
31239,113,369,2,805000,1610000
31240,5150,107,2,1185000,2370000
31241,14626,156,2,1053000,2106000
31242,15689,653,5,853000,4265000
31243,17467,632,3,182000,546000
31244,21267,400,5,1967000,9835000
31245,17716,391,1,101000,101000
31246,24838,332,1,457000,457000
31247,1461,593,4,511000,2044000
31248,6389,284,5,5553000,27765000
31249,10671,621,2,1468000,2936000
31250,13180,469,5,2317000,11585000
31251,10832,699,2,672000,1344000
31252,2991,34,4,193000,772000
31253,15444,755,3,138000,414000
31254,8068,488,3,972000,2916000
31255,541,106,5,3214000,16070000
31256,24842,321,3,2017000,6051000
31257,2456,490,1,581000,581000
31258,19297,298,1,438000,438000
31259,4569,547,1,687000,687000
31260,13157,187,5,41000,205000
31261,21099,459,1,264000,264000
31262,15317,468,1,639000,639000
31263,20921,631,1,1796000,1796000
31264,9828,602,4,2723000,10892000
31265,15715,757,3,6457000,19371000
31266,746,570,5,1123000,5615000
31267,19617,227,3,3281000,9843000
31268,19286,745,4,999000,3996000
31269,584,218,4,1412000,5648000
31270,1,737,5,2705000,13525000
31271,18217,554,4,775000,3100000
31272,19735,757,4,6457000,25828000
31273,20462,149,4,2686000,10744000
31274,21302,220,3,84000,252000
31275,3617,386,4,304000,1216000
31276,24198,56,3,1527000,4581000
31277,7299,32,5,1808000,9040000
31278,16294,646,3,3462000,10386000
31279,12940,343,3,2478000,7434000
31280,17907,88,3,2508000,7524000
31281,8324,515,2,2822000,5644000
31282,15137,170,5,508000,2540000
31283,21521,175,4,2993000,11972000
31284,17940,799,3,370000,1110000
31285,24939,521,4,2581000,10324000
31286,20136,400,3,1967000,5901000
31287,9310,790,4,443000,1772000
31288,3288,421,1,1098000,1098000
31289,544,777,4,1695000,6780000
31290,17708,176,4,615000,2460000
31291,14192,771,2,351000,702000
31292,8042,495,4,522000,2088000
31293,12939,47,3,121000,363000
31294,21184,399,4,239000,956000
31295,24393,142,2,980000,1960000
31296,20914,609,1,927000,927000
31297,23919,789,4,3015000,12060000
31298,15531,683,5,1905000,9525000
31299,12785,220,5,84000,420000
31300,20253,490,4,581000,2324000
31301,16531,52,3,473000,1419000
31302,2417,621,3,1468000,4404000
31303,3633,616,5,7330000,36650000
31304,12022,622,3,780000,2340000
31305,17725,709,3,3861000,11583000
31306,19606,680,5,1429000,7145000
31307,10636,130,5,4432000,22160000
31308,5230,736,1,726000,726000
31309,24603,496,5,187000,935000
31310,13630,401,2,78000,156000
31311,17958,308,5,6096000,30480000
31312,23162,399,5,239000,1195000
31313,7521,482,4,862000,3448000
31314,17329,164,5,1388000,6940000
31315,6263,246,5,7011000,35055000
31316,18493,657,4,2834000,11336000
31317,20382,449,4,167000,668000
31318,18863,40,2,138000,276000
31319,19930,152,5,1060000,5300000
31320,8835,539,1,2426000,2426000
31321,18068,233,5,6545000,32725000
31322,20949,559,2,741000,1482000
31323,17456,373,2,1977000,3954000
31324,6604,561,5,1104000,5520000
31325,8195,84,3,1035000,3105000
31326,10057,149,4,2686000,10744000
31327,16142,645,1,3315000,3315000
31328,19069,109,1,5512000,5512000
31329,24978,342,4,1492000,5968000
31330,22128,560,2,46000,92000
31331,8278,626,5,1444000,7220000
31332,3280,208,5,2968000,14840000
31333,206,556,3,6250000,18750000
31334,21231,657,5,2834000,14170000
31335,8568,349,4,4425000,17700000
31336,10186,611,3,833000,2499000
31337,22809,464,1,2238000,2238000
31338,1978,135,5,276000,1380000
31339,13729,49,1,1260000,1260000
31340,22495,738,4,2670000,10680000
31341,12758,734,3,391000,1173000
31342,2804,537,2,589000,1178000
31343,19642,742,2,1216000,2432000
31344,15343,679,2,610000,1220000
31345,3433,51,5,228000,1140000
31346,3821,509,2,203000,406000
31347,9317,408,4,2827000,11308000
31348,15032,722,2,4600000,9200000
31349,17483,304,3,202000,606000
31350,16961,704,4,302000,1208000
31351,3033,658,3,2000000,6000000
31352,2707,119,2,108000,216000
31353,13507,756,3,176000,528000
31354,9136,158,1,109000,109000
31355,7555,368,1,115000,115000
31356,17894,278,1,2760000,2760000
31357,9999,56,3,1527000,4581000
31358,2045,248,3,115000,345000
31359,3248,318,3,715000,2145000
31360,5599,773,1,2120000,2120000
31361,3068,315,3,561000,1683000
31362,11431,215,5,404000,2020000
31363,7112,490,3,581000,1743000
31364,5276,414,3,392000,1176000
31365,21316,458,2,810000,1620000
31366,17053,149,3,2686000,8058000
31367,19560,735,4,385000,1540000
31368,10343,522,4,1870000,7480000
31369,6132,512,4,71000,284000
31370,6416,581,2,560000,1120000
31371,17715,530,1,280000,280000
31372,17782,524,5,1326000,6630000
31373,17049,459,1,264000,264000
31374,12812,48,4,6530000,26120000
31375,23732,98,2,4257000,8514000
31376,21451,16,1,1043000,1043000
31377,22142,180,4,5201000,20804000
31378,7624,522,5,1870000,9350000
31379,4938,279,4,5315000,21260000
31380,14986,507,5,101000,505000
31381,22802,579,4,563000,2252000
31382,339,543,2,1534000,3068000
31383,14312,158,2,109000,218000
31384,24872,748,2,816000,1632000
31385,17921,413,1,7181000,7181000
31386,6701,634,3,2415000,7245000
31387,8131,378,4,722000,2888000
31388,8518,26,5,136000,680000
31389,16404,766,3,2000000,6000000
31390,3685,595,2,4965000,9930000
31391,7631,572,5,1983000,9915000
31392,4381,649,5,1707000,8535000
31393,21036,748,1,816000,816000
31394,5171,309,5,121000,605000
31395,4581,369,2,805000,1610000
31396,5189,700,3,232000,696000
31397,8440,259,3,2975000,8925000
31398,13505,326,3,34000,102000
31399,7464,475,3,178000,534000
31400,5942,348,5,2118000,10590000
31401,21509,239,2,3020000,6040000
31402,16926,197,1,2230000,2230000
31403,18924,518,2,4066000,8132000
31404,10176,474,5,3526000,17630000
31405,6748,700,3,232000,696000
31406,9678,746,2,2387000,4774000
31407,12022,777,5,1695000,8475000
31408,7864,87,1,4738000,4738000
31409,14996,394,2,724000,1448000
31410,20274,422,1,347000,347000
31411,21240,569,1,2178000,2178000
31412,19338,799,2,370000,740000
31413,11256,572,1,1983000,1983000
31414,12564,779,4,1433000,5732000
31415,22918,109,3,5512000,16536000
31416,21840,299,4,1845000,7380000
31417,14046,128,4,1373000,5492000
31418,7088,54,5,510000,2550000
31419,12621,684,1,171000,171000
31420,24478,760,4,1717000,6868000
31421,15805,124,1,619000,619000
31422,17774,756,1,176000,176000
31423,17416,540,4,329000,1316000
31424,21831,317,2,4814000,9628000
31425,14298,660,5,242000,1210000
31426,20963,644,2,81000,162000
31427,10916,112,2,2999000,5998000
31428,15551,598,2,1443000,2886000
31429,16104,208,4,2968000,11872000
31430,21041,300,2,555000,1110000
31431,18079,503,1,264000,264000
31432,5167,447,1,2429000,2429000
31433,19967,460,1,1108000,1108000
31434,18068,589,3,1261000,3783000
31435,12925,553,4,3311000,13244000
31436,23845,696,3,839000,2517000
31437,18426,148,2,2241000,4482000
31438,4004,527,2,1111000,2222000
31439,7698,71,4,1185000,4740000
31440,20315,420,3,3458000,10374000
31441,24084,601,3,2366000,7098000
31442,24667,86,4,2738000,10952000
31443,21394,179,1,781000,781000
31444,16166,169,4,206000,824000
31445,1019,742,4,1216000,4864000
31446,24135,528,2,2343000,4686000
31447,8878,182,5,2439000,12195000
31448,10810,761,2,558000,1116000
31449,11747,588,2,987000,1974000
31450,23988,108,5,785000,3925000
31451,282,708,5,5075000,25375000
31452,2534,302,4,807000,3228000
31453,23148,705,5,2121000,10605000
31454,2935,510,3,221000,663000
31455,17094,369,1,805000,805000
31456,790,5,3,1604000,4812000
31457,6685,627,3,757000,2271000
31458,8128,37,4,537000,2148000
31459,20230,180,1,5201000,5201000
31460,7560,574,2,130000,260000
31461,1749,144,1,1730000,1730000
31462,3658,552,3,1952000,5856000
31463,6047,284,3,5553000,16659000
31464,16334,598,5,1443000,7215000
31465,23079,671,4,6345000,25380000
31466,10175,116,3,6017000,18051000
31467,18321,539,5,2426000,12130000
31468,1674,747,1,312000,312000
31469,13807,88,5,2508000,12540000
31470,5763,220,5,84000,420000
31471,9084,320,1,4004000,4004000
31472,3494,744,3,95000,285000
31473,16792,599,2,3722000,7444000
31474,8723,330,1,309000,309000
31475,9578,269,1,912000,912000
31476,24635,92,3,2371000,7113000
31477,2867,766,3,2000000,6000000
31478,24295,291,4,196000,784000
31479,12452,666,4,873000,3492000
31480,4286,26,3,136000,408000
31481,5615,272,2,238000,476000
31482,20425,679,1,610000,610000
31483,22337,382,5,612000,3060000
31484,17605,690,4,592000,2368000
31485,24150,532,1,2580000,2580000
31486,9888,788,3,1196000,3588000
31487,18262,133,5,2456000,12280000
31488,2410,558,4,618000,2472000
31489,421,402,5,194000,970000
31490,4379,159,5,1260000,6300000
31491,9266,718,1,330000,330000
31492,6320,749,5,800000,4000000
31493,3286,485,4,721000,2884000
31494,7702,789,2,3015000,6030000
31495,12987,167,5,71000,355000
31496,5262,55,3,119000,357000
31497,3077,608,3,71000,213000
31498,13261,86,1,2738000,2738000
31499,24748,546,3,2363000,7089000
31500,19404,6,1,1704000,1704000
31501,11267,86,2,2738000,5476000
31502,6443,330,3,309000,927000
31503,11018,1,4,1963000,7852000
31504,23859,281,2,1007000,2014000
31505,22952,218,2,1412000,2824000
31506,17619,648,1,46000,46000
31507,15532,297,5,369000,1845000
31508,17522,112,1,2999000,2999000
31509,3614,545,3,1831000,5493000
31510,24919,444,1,63000,63000
31511,13236,42,3,1515000,4545000
31512,20470,326,3,34000,102000
31513,1134,123,5,777000,3885000
31514,23919,747,1,312000,312000
31515,21612,407,1,2967000,2967000
31516,2057,172,3,783000,2349000
31517,8883,3,4,2261000,9044000
31518,10689,520,5,2440000,12200000
31519,23040,317,5,4814000,24070000
31520,22016,725,4,58000,232000
31521,8811,365,3,3065000,9195000
31522,474,385,2,4996000,9992000
31523,21044,407,3,2967000,8901000
31524,13407,28,3,1983000,5949000
31525,2282,18,5,1273000,6365000
31526,6731,286,2,320000,640000
31527,22601,706,2,543000,1086000
31528,18380,42,1,1515000,1515000
31529,12609,651,3,1916000,5748000
31530,16868,184,4,104000,416000
31531,8244,459,4,264000,1056000
31532,16804,114,4,689000,2756000
31533,1472,339,3,3338000,10014000
31534,8621,560,4,46000,184000
31535,10975,354,5,2274000,11370000
31536,10852,732,1,386000,386000
31537,4266,468,5,639000,3195000
31538,12975,525,4,5323000,21292000
31539,3802,541,2,325000,650000
31540,12304,250,5,348000,1740000
31541,21293,32,5,1808000,9040000
31542,1147,359,5,401000,2005000
31543,13837,337,4,3125000,12500000
31544,15070,364,2,292000,584000
31545,9126,516,1,4197000,4197000
31546,16042,478,2,836000,1672000
31547,15421,288,1,182000,182000
31548,2220,32,1,1808000,1808000
31549,18050,798,4,132000,528000
31550,24671,268,3,832000,2496000
31551,9237,290,4,214000,856000
31552,24280,733,5,2325000,11625000
31553,13359,374,5,269000,1345000
31554,6616,666,1,873000,873000
31555,17369,37,5,537000,2685000
31556,881,362,3,5465000,16395000
31557,4024,91,5,62000,310000
31558,3102,475,5,178000,890000
31559,8799,664,5,192000,960000
31560,17413,760,1,1717000,1717000
31561,19788,385,2,4996000,9992000
31562,15775,364,1,292000,292000
31563,12895,401,3,78000,234000
31564,844,10,1,6164000,6164000
31565,19812,289,3,1001000,3003000
31566,11658,523,5,4586000,22930000
31567,16439,324,2,4849000,9698000
31568,8568,676,5,3432000,17160000
31569,16544,614,4,194000,776000
31570,9748,12,1,294000,294000
31571,1119,636,3,714000,2142000
31572,22451,435,3,333000,999000
31573,3841,546,1,2363000,2363000
31574,22698,547,5,687000,3435000
31575,14211,520,3,2440000,7320000
31576,8738,659,3,1626000,4878000
31577,10597,246,3,7011000,21033000
31578,10480,167,5,71000,355000
31579,11305,130,3,4432000,13296000
31580,19590,104,1,1680000,1680000
31581,8939,383,2,2676000,5352000
31582,16694,613,5,275000,1375000
31583,23957,784,3,4270000,12810000
31584,24735,477,4,1684000,6736000
31585,13371,438,5,499000,2495000
31586,15224,456,5,64000,320000
31587,17311,194,1,197000,197000
31588,22213,758,5,2217000,11085000
31589,6425,562,1,83000,83000
31590,12466,90,2,1593000,3186000
31591,1311,739,5,135000,675000
31592,10067,232,4,1639000,6556000
31593,20808,536,2,234000,468000
31594,20777,65,2,1316000,2632000
31595,22101,93,4,482000,1928000
31596,11703,527,2,1111000,2222000
31597,15656,134,3,356000,1068000
31598,16048,690,1,592000,592000
31599,4133,335,3,545000,1635000
31600,11883,702,1,2353000,2353000
31601,5753,184,3,104000,312000
31602,9012,155,5,2671000,13355000
31603,9099,308,2,6096000,12192000
31604,11951,139,4,7139000,28556000
31605,23963,543,3,1534000,4602000
31606,3952,47,4,121000,484000
31607,6333,257,4,76000,304000
31608,5772,67,2,1682000,3364000
31609,4870,176,3,615000,1845000
31610,23512,665,3,1251000,3753000
31611,19966,691,3,1677000,5031000
31612,11169,177,2,2036000,4072000
31613,6899,114,4,689000,2756000
31614,20277,261,4,242000,968000
31615,19525,772,5,493000,2465000
31616,22255,517,2,1577000,3154000
31617,7850,541,2,325000,650000
31618,10699,725,3,58000,174000
31619,20165,118,5,135000,675000
31620,4183,199,2,192000,384000
31621,12375,428,3,1729000,5187000
31622,235,59,3,798000,2394000
31623,14323,681,1,1447000,1447000
31624,19825,78,3,481000,1443000
31625,14410,136,1,178000,178000
31626,17305,704,1,302000,302000
31627,20041,392,2,83000,166000
31628,4357,69,2,274000,548000
31629,6431,52,5,473000,2365000
31630,22814,225,4,2106000,8424000
31631,13737,100,2,808000,1616000
31632,9058,713,3,486000,1458000
31633,9933,747,4,312000,1248000
31634,14836,371,2,1543000,3086000
31635,226,753,3,539000,1617000
31636,10456,733,5,2325000,11625000
31637,10044,305,2,5301000,10602000
31638,15931,732,2,386000,772000
31639,12879,764,4,445000,1780000
31640,23139,291,5,196000,980000
31641,11154,758,5,2217000,11085000
31642,21753,553,3,3311000,9933000
31643,10826,175,2,2993000,5986000
31644,22694,388,5,961000,4805000
31645,8060,458,4,810000,3240000
31646,14035,774,1,7138000,7138000
31647,22310,417,3,1487000,4461000
31648,22969,75,2,3181000,6362000
31649,11453,106,3,3214000,9642000
31650,8777,615,4,80000,320000
31651,20322,293,3,443000,1329000
31652,19644,776,1,86000,86000
31653,4295,312,4,1674000,6696000
31654,1675,677,1,7432000,7432000
31655,5027,492,5,377000,1885000
31656,24901,478,1,836000,836000
31657,6785,487,3,6015000,18045000
31658,9013,635,4,4012000,16048000
31659,1534,198,2,1091000,2182000
31660,20198,661,4,5786000,23144000
