IdDetalleCompra,IdCompra,IdProducto,Cantidad,Costo
9353,770,218,54,900000
9354,4334,784,95,2512000
9355,1115,427,17,43000
9356,604,407,49,1963000
9357,4016,64,47,1279000
9358,3942,332,47,336000
9359,548,558,95,369000
9360,4096,505,30,48000
9361,25,35,55,164000
9362,3311,60,53,267000
9363,4292,643,77,98000
9364,4175,520,7,1615000
9365,3393,141,87,828000
9366,1543,490,22,380000
9367,3977,791,68,3444000
9368,3612,593,38,276000
9369,1560,129,81,200000
9370,2568,444,71,45000
9371,3224,39,33,223000
9372,4431,235,42,422000
9373,1598,563,77,575000
9374,2061,504,11,1093000
9375,2967,127,45,346000
9376,3278,25,64,1128000
9377,3575,614,60,122000
9378,4722,552,23,1434000
9379,2646,796,56,847000
9380,1827,472,88,118000
9381,2155,4,46,2924000
9382,4097,615,36,48000
9383,4766,281,83,748000
9384,4064,275,37,4910000
9385,3804,398,86,1059000
9386,4404,767,64,378000
9387,370,177,7,1102000
9388,1830,260,53,80000
9389,3202,531,92,3181000
9390,4837,41,84,841000
9391,4006,553,6,1711000
9392,1255,580,11,955000
9393,456,556,47,3306000
9394,4605,507,100,53000
9395,12,774,18,4720000
9396,4589,59,99,408000
9397,848,466,58,619000
9398,2138,721,88,431000
9399,1748,647,35,19000
9400,4237,348,58,1456000
9401,1791,621,69,740000
9402,128,48,85,4470000
9403,2905,239,37,2221000
9404,409,11,38,284000
9405,969,108,51,446000
9406,4308,436,8,279000
9407,1340,158,99,66000
9408,1780,237,78,3613000
9409,85,760,8,1063000
9410,472,783,22,340000
9411,2192,602,91,1996000
9412,2492,740,21,4679000
9413,425,498,99,192000
9414,2743,484,28,968000
9415,3223,608,35,48000
9416,2833,2,98,1457000
9417,162,727,64,182000
9418,4309,182,32,1613000
9419,4837,161,98,685000
9420,2604,752,62,274000
9421,1832,726,33,283000
9422,2484,392,72,55000
9423,4851,526,51,61000
9424,1010,263,92,789000
9425,986,749,44,440000
9426,67,235,66,473000
9427,2349,288,50,136000
9428,168,793,45,99000
9429,3754,678,12,1180000
9430,1222,288,16,110000
9431,3968,200,16,937000
9432,20,601,85,1680000
9433,1590,153,12,554000
9434,3970,753,40,372000
9435,4712,326,70,17000
9436,1356,239,77,2261000
9437,1280,746,21,1491000
9438,1066,165,7,1056000
9439,1531,577,89,141000
9440,1268,219,55,772000
9441,3446,152,95,549000
9442,4362,517,62,890000
9443,1134,100,43,410000
9444,504,354,66,1489000
9445,3796,362,53,3720000
9446,50,623,9,1012000
9447,3188,256,96,243000
9448,842,56,42,1040000
9449,1692,526,55,82000
9450,2927,769,49,37000
9451,2794,556,28,3470000
9452,1980,558,6,333000
9453,2495,474,69,1866000
9454,2629,472,23,102000
9455,4598,97,63,125000
9456,3866,474,64,2188000
9457,2589,280,10,428000
9458,1089,450,30,2341000
9459,1072,63,57,112000
9460,963,26,84,85000
9461,4117,769,32,33000
9462,1617,549,99,1649000
9463,4202,448,40,79000
9464,1353,145,6,1246000
9465,4991,355,34,421000
9466,4455,621,60,766000
9467,3483,701,82,2837000
9468,1508,231,76,1812000
9469,1144,220,60,50000
9470,3835,770,93,414000
9471,117,532,76,1408000
9472,1656,270,83,1073000
9473,4899,318,93,360000
9474,3301,362,36,3569000
9475,3218,324,57,2689000
9476,299,539,70,1698000
9477,4811,71,88,758000
9478,1460,139,97,4510000
9479,3159,769,20,28000
9480,1357,392,64,45000
9481,2746,467,81,91000
9482,2544,226,48,1330000
9483,1129,799,58,253000
9484,4468,5,10,980000
9485,2383,199,57,132000
9486,2848,492,15,238000
9487,3177,732,61,204000
9488,1989,797,94,2224000
9489,1093,249,38,184000
9490,318,623,90,866000
9491,4178,149,80,1682000
9492,3290,455,61,106000
9493,2354,605,84,1318000
9494,2080,493,9,2811000
9495,4485,54,86,300000
9496,3266,586,91,806000
9497,952,165,21,1143000
9498,1825,233,82,4334000
9499,4792,645,20,1985000
9500,1219,647,75,17000
9501,1283,782,46,3117000
9502,1473,594,55,3008000
9503,4415,349,20,3218000
9504,738,243,94,1228000
9505,4954,352,62,128000
9506,2246,230,76,303000
9507,1674,280,100,414000
9508,2476,655,41,1062000
9509,4624,495,81,305000
9510,3397,709,74,2515000
9511,4481,554,76,493000
9512,906,292,16,80000
9513,3585,180,75,3602000
9514,4698,313,27,84000
9515,3646,105,26,1603000
9516,1349,591,75,1607000
9517,745,652,13,1009000
9518,4238,625,36,313000
9519,4405,689,81,1971000
9520,2086,742,6,664000
9521,4824,52,40,310000
9522,4931,64,83,1142000
9523,3062,376,12,1063000
9524,103,800,79,89000
9525,4893,478,54,584000
9526,1425,247,70,1455000
9527,2073,677,29,4105000
9528,1001,762,41,160000
9529,4008,506,27,126000
9530,2248,617,29,785000
9531,1916,136,64,123000
9532,2991,102,15,61000
9533,457,115,12,235000
9534,4097,480,50,1204000
9535,1398,50,29,1652000
9536,2340,705,84,1104000
9537,3945,445,34,136000
9538,112,264,82,690000
9539,3519,75,37,2148000
9540,4682,789,60,2174000
9541,1774,593,67,272000
9542,834,623,33,899000
9543,4652,456,6,42000
9544,1464,377,49,116000
9545,1880,349,16,3188000
9546,304,613,36,202000
9547,1177,689,100,2065000
9548,4046,162,67,4849000
9549,2864,798,27,70000
9550,4959,687,94,1756000
9551,3149,268,62,463000
9552,204,280,65,340000
9553,1741,168,62,432000
9554,2202,595,49,3272000
9555,4406,727,19,160000
9556,667,633,27,257000
9557,4413,317,25,3606000
9558,1417,285,72,2856000
9559,4147,752,87,272000
9560,4972,324,40,2479000
9561,3150,126,6,977000
9562,3458,580,59,772000
9563,2786,354,31,1220000
9564,453,317,81,2579000
9565,165,52,47,326000
9566,4804,610,67,2805000
9567,2810,690,50,404000
9568,4694,679,74,384000
9569,1529,242,33,1300000
9570,3028,445,79,148000
9571,2265,559,36,521000
9572,4535,708,31,2740000
9573,3451,154,82,1089000
9574,26,724,89,756000
9575,4250,298,44,254000
9576,2485,66,66,1259000
9577,2550,278,37,1753000
9578,3430,509,60,137000
9579,4088,412,87,270000
9580,1444,736,33,392000
9581,393,298,34,304000
9582,886,88,87,1448000
9583,2677,395,90,2164000
9584,956,675,99,479000
9585,448,362,67,3097000
9586,487,260,73,89000
9587,1807,150,48,1471000
9588,3316,120,97,170000
9589,4452,273,63,1135000
9590,4960,418,38,313000
9591,2079,190,72,1156000
9592,4585,627,78,503000
9593,2064,77,68,13000
9594,2574,737,76,1414000
9595,2175,73,70,3626000
9596,3890,705,15,1526000
9597,947,350,95,114000
9598,4303,573,81,275000
9599,3487,314,81,2098000
9600,1663,94,46,565000
9601,4744,417,23,927000
9602,3847,618,82,1196000
9603,2011,164,48,922000
9604,2775,618,28,1447000
9605,4045,446,38,1242000
9606,1043,309,81,75000
9607,3925,67,93,852000
9608,644,123,52,535000
9609,3881,343,82,1475000
9610,13,532,28,1846000
9611,2619,479,80,581000
9612,1779,305,58,3168000
9613,3250,166,50,256000
9614,574,295,37,342000
9615,2825,317,52,3233000
9616,4371,620,7,1804000
9617,461,137,15,259000
9618,2365,34,89,104000
9619,3061,417,13,793000
9620,2639,519,77,536000
9621,2618,297,46,212000
9622,3794,576,96,204000
9623,935,602,74,1888000
9624,1447,53,52,1361000
9625,4933,790,86,237000
9626,2855,541,44,185000
9627,1250,329,84,25000
9628,4430,473,29,673000
9629,513,130,91,2647000
9630,1796,664,84,102000
9631,3479,86,64,1833000
9632,2099,420,87,2250000
9633,3108,67,35,1193000
9634,1346,151,74,930000
9635,3931,336,49,57000
9636,4430,562,70,52000
9637,1598,745,34,565000
9638,3117,301,37,639000
9639,409,764,93,239000
9640,4834,97,61,130000
9641,1762,372,57,341000
9642,3832,115,43,230000
9643,4613,207,76,1265000
9644,3487,20,62,919000
9645,1550,37,7,323000
9646,4335,730,100,68000
9647,789,104,75,905000
9648,2091,487,48,3738000
9649,300,385,80,2970000
9650,2554,717,27,587000
9651,2521,273,53,1329000
9652,2931,787,75,1035000
9653,338,604,48,1072000
9654,2352,34,56,132000
9655,2549,429,15,3370000
9656,347,406,100,440000
9657,4473,332,81,295000
9658,4583,358,34,1789000
9659,3485,711,58,2568000
9660,742,104,54,891000
9661,920,205,19,3317000
9662,157,221,18,3573000
9663,4271,251,84,2046000
9664,482,58,59,4054000
9665,2992,329,36,33000
9666,2549,730,31,61000
9667,756,424,30,1862000
9668,1947,80,86,145000
9669,4294,537,29,405000
9670,2728,524,62,886000
9671,740,27,38,396000
9672,3500,631,49,1102000
9673,1039,461,15,2014000
9674,964,380,58,1021000
9675,4338,365,5,1644000
9676,4053,346,15,109000
9677,219,355,64,430000
9678,926,743,91,47000
9679,977,747,40,212000
9680,3144,749,31,447000
9681,98,463,60,3049000
9682,2950,98,82,3192000
9683,3876,528,42,1251000
9684,1953,304,90,115000
9685,1486,583,87,4200000
9686,2839,474,39,2441000
9687,2489,529,99,319000
9688,2410,275,38,4266000
9689,3644,33,91,431000
9690,2827,730,83,73000
9691,4375,542,14,970000
9692,468,287,19,954000
9693,2313,263,83,881000
9694,2300,715,52,144000
9695,269,323,48,860000
9696,494,665,69,923000
9697,2069,78,41,256000
9698,3582,688,28,775000
9699,448,779,72,911000
9700,1476,317,14,2965000
9701,3408,115,19,221000
9702,3467,768,68,539000
9703,1891,677,88,4992000
9704,2846,73,46,2812000
9705,1372,672,24,1393000
9706,2647,300,91,300000
9707,4795,366,87,490000
9708,1933,658,47,1190000
9709,3998,712,26,3446000
9710,2434,687,56,1837000
9711,2804,752,56,289000
9712,3945,753,12,299000
9713,3702,93,42,326000
9714,4682,777,13,911000
9715,1716,268,38,521000
9716,2126,531,34,2891000
9717,2715,291,19,111000
9718,4044,336,100,46000
9719,1151,770,11,438000
9720,2707,34,8,144000
9721,485,656,87,1892000
9722,1643,540,65,205000
9723,2604,155,95,1759000
9724,176,397,61,2022000
9725,3081,603,22,317000
9726,2582,23,98,612000
9727,4079,577,72,118000
9728,4376,775,82,803000
9729,4904,42,74,1113000
9730,4716,653,97,594000
9731,1008,447,50,1770000
9732,2356,540,53,178000
9733,3833,416,44,964000
9734,2291,492,29,222000
9735,453,263,84,817000
9736,4183,356,82,148000
9737,3427,379,50,102000
9738,2250,464,41,1408000
9739,996,403,92,125000
9740,1381,260,72,72000
9741,3686,783,18,340000
9742,2134,32,66,1066000
9743,4636,453,24,721000
9744,3405,143,21,383000
9745,4551,203,10,1424000
9746,231,523,64,2873000
9747,1499,415,37,211000
9748,1129,747,60,174000
9749,882,364,84,164000
9750,1995,127,95,318000
9751,1710,606,40,4435000
9752,1168,90,38,1126000
9753,71,423,56,1096000
9754,10,428,7,1082000
9755,3329,155,83,1336000
9756,2403,164,86,871000
9757,4311,710,54,3584000
9758,1280,646,41,2397000
9759,3573,505,84,44000
9760,4981,42,17,1129000
9761,4429,50,25,1846000
9762,4843,346,72,123000
9763,1801,703,61,2166000
9764,156,323,63,1086000
9765,1429,325,80,832000
9766,4343,70,90,1394000
9767,1792,250,68,219000
9768,1695,713,18,249000
9769,413,638,66,218000
9770,2992,601,70,1646000
9771,3374,623,10,953000
9772,2595,528,63,1524000
9773,57,393,75,2659000
9774,2633,341,18,1817000
9775,4882,714,40,1233000
9776,970,496,74,123000
9777,2409,104,71,849000
9778,4159,710,9,3538000
9779,4933,217,85,2060000
9780,1569,637,14,826000
9781,1167,291,42,141000
9782,3694,171,25,196000
9783,3141,314,42,1545000
9784,3167,87,34,2569000
9785,1472,723,64,22000
9786,3103,105,8,1886000
9787,4667,256,10,223000
9788,1803,38,24,217000
9789,2180,772,89,316000
9790,4962,309,53,91000
9791,862,488,20,599000
9792,921,203,38,1532000
9793,3500,605,34,1415000
9794,3789,55,55,79000
9795,3576,587,9,3134000
9796,1007,452,19,166000
9797,227,297,92,253000
9798,397,34,49,129000
9799,3651,230,71,353000
9800,3077,798,23,93000
9801,1834,161,86,692000
9802,89,136,8,108000
9803,4929,337,53,2010000
9804,1465,590,67,260000
9805,1047,485,78,486000
9806,1514,501,90,2450000
9807,998,356,32,143000
9808,2307,491,72,148000
9809,3265,211,66,143000
9810,405,191,69,1266000
9811,2997,705,38,1446000
9812,1414,259,25,1497000
9813,1243,314,72,1702000
9814,1882,233,69,3317000
9815,2451,608,40,36000
9816,162,97,80,106000
9817,2909,708,39,3569000
9818,852,274,54,332000
9819,1202,9,76,161000
9820,3642,408,57,1432000
9821,2123,243,75,1207000
9822,62,391,60,75000
9823,4899,89,66,1439000
9824,4257,739,66,73000
9825,4188,707,68,503000
9826,4848,435,73,248000
9827,1686,187,32,28000
9828,145,643,86,111000
9829,3683,441,23,1129000
9830,3821,539,33,1473000
9831,578,459,15,183000
9832,385,290,20,149000
9833,4280,484,86,885000
9834,388,233,60,3841000
9835,2046,589,39,766000
9836,14,694,81,98000
9837,468,571,59,1354000
9838,3125,784,18,2350000
9839,3762,784,70,2376000
9840,220,357,78,242000
9841,4427,368,17,80000
9842,4228,434,40,2233000
9843,2783,258,71,780000
9844,1520,732,6,250000
9845,2502,136,13,102000
9846,3893,425,55,2167000
9847,3348,298,88,321000
9848,1111,407,42,1906000
9849,4866,319,54,349000
9850,4933,450,51,2490000
9851,1043,384,12,1112000
9852,4355,676,16,2291000
9853,3995,169,88,115000
9854,1496,657,91,1957000
9855,3253,1,59,1467000
9856,799,159,45,828000
9857,1756,791,46,3618000
9858,4944,383,57,1735000
9859,3061,78,74,257000
9860,2503,454,63,1098000
9861,4414,173,76,1299000
9862,1297,302,70,506000
9863,4905,138,51,19000
9864,3025,302,44,468000
9865,4769,161,23,817000
9866,1490,669,51,207000
9867,3198,317,15,3366000
9868,4646,745,35,568000
9869,2578,410,55,1325000
9870,2124,162,77,4102000
9871,1286,396,5,97000
9872,3588,438,17,327000
9873,508,363,63,813000
9874,1195,697,67,2080000
9875,2712,99,35,119000
9876,4913,548,32,578000
9877,2767,112,29,1735000
9878,3923,589,89,851000
9879,887,648,33,31000
9880,3268,130,14,2693000
9881,644,46,94,1107000
9882,2748,30,60,1523000
9883,232,636,74,502000
9884,4349,386,32,189000
9885,3578,774,52,4146000
9886,3014,510,66,160000
9887,2590,121,17,727000
9888,4553,294,38,281000
9889,4866,190,11,922000
9890,2333,477,96,878000
9891,1592,769,98,31000
9892,4405,458,84,446000
9893,4885,634,38,1670000
9894,2725,212,46,269000
9895,4888,158,67,62000
9896,2702,259,5,2145000
9897,425,7,42,836000
9898,1280,527,97,612000
9899,3546,585,88,1010000
9900,521,640,74,327000
9901,1238,702,65,1584000
9902,2033,504,8,1013000
9903,472,463,30,2499000
9904,2612,377,34,101000
9905,704,529,64,322000
9906,3299,221,70,4578000
9907,1891,465,55,1106000
9908,2774,312,53,1126000
9909,1295,235,29,466000
9910,1272,162,56,5032000
9911,3282,462,15,451000
9912,2950,248,12,58000
9913,3190,149,33,1775000
9914,2340,238,39,552000
9915,3026,394,75,401000
9916,2649,301,68,687000
9917,2050,628,43,1509000
9918,4066,732,53,286000
9919,598,399,14,169000
9920,2220,615,92,55000
9921,4660,558,68,334000
9922,842,184,7,58000
9923,1185,644,92,49000
9924,2817,795,5,1222000
9925,196,173,68,1388000
9926,4458,420,54,2370000
9927,483,636,13,512000
9928,3512,26,81,88000
9929,3254,363,96,1119000
9930,1854,512,28,48000
9931,4461,390,47,452000
9932,3965,38,24,264000
9933,4758,663,70,597000
9934,801,248,75,72000
9935,120,738,25,1510000
9936,4376,768,26,459000
9937,4713,203,92,1496000
9938,3407,130,90,2340000
9939,3730,738,37,1736000
9940,2017,483,52,601000
9941,4696,508,73,1118000
9942,4053,358,64,1422000
9943,961,769,73,32000
9944,2312,208,72,1514000
9945,4741,319,89,384000
9946,1533,731,67,25000
9947,1175,268,67,556000
9948,3313,743,22,50000
9949,381,737,74,1671000
9950,366,666,30,603000
9951,212,192,24,1677000
9952,4310,61,40,94000
9953,3595,442,41,1651000
9954,3103,432,74,323000
9955,3143,441,50,1220000
9956,1514,409,56,664000
9957,30,702,84,1471000
9958,1505,779,38,740000
9959,3062,381,17,165000
9960,4223,268,21,527000
9961,3504,607,61,309000
9962,1375,759,41,329000
9963,3106,590,15,297000
9964,3489,182,42,1294000
9965,2424,318,70,441000
9966,4766,23,89,462000
9967,713,321,13,1336000
9968,1802,419,46,970000
9969,3674,667,42,102000
9970,3657,125,81,226000
9971,2033,593,16,353000
9972,1053,678,87,1057000
9973,180,514,76,3330000
9974,1243,248,12,70000
9975,2538,576,93,156000
9976,3273,675,65,562000
9977,708,244,92,131000
9978,2696,720,90,1496000
9979,3029,795,6,1036000
9980,1903,141,49,901000
9981,414,667,58,139000
9982,1311,507,68,60000
9983,552,532,60,1631000
9984,3737,258,25,724000
9985,599,799,23,187000
9986,2094,778,37,4079000
9987,740,381,62,161000
9988,1304,664,13,99000
9989,4118,47,76,85000
9990,1404,65,56,821000
9991,1613,559,93,399000
9992,2463,755,62,76000
9993,858,358,57,1821000
9994,2464,291,16,130000
9995,2782,474,14,1887000
9996,4421,194,8,118000
9997,4015,790,63,304000
9998,3372,167,35,41000
9999,101,764,28,267000
10000,2701,475,20,99000
10001,4133,738,57,1638000
10002,828,348,29,1274000
10003,1484,766,36,1227000
10004,4803,127,88,379000
10005,4317,94,73,734000
10006,1384,678,83,1365000
10007,562,413,27,5153000
10008,2398,663,19,648000
10009,3351,508,79,1366000
10010,1866,536,97,134000
10011,710,87,86,3405000
10012,2962,746,56,1383000
10013,4348,500,48,38000
10014,1172,548,87,530000
10015,2088,36,78,1648000
10016,355,377,89,102000
10017,2704,279,5,3480000
10018,3988,177,61,1083000
10019,2348,706,42,277000
10020,836,765,27,177000
10021,4253,94,11,698000
10022,4901,179,66,585000
10023,3327,559,90,504000
10024,305,69,55,194000
10025,4008,700,68,124000
10026,4753,579,40,330000
10027,1973,110,99,362000
10028,617,422,13,199000
10029,305,347,99,456000
10030,571,528,98,1725000
10031,4425,256,15,206000
10032,2368,671,92,4540000
10033,2683,448,93,62000
10034,3892,341,84,1713000
10035,4520,727,99,168000
10036,381,688,85,678000
10037,2497,395,30,2111000
10038,769,157,23,2225000
10039,1990,748,87,576000
10040,4282,165,38,1111000
10041,3320,616,67,5092000
10042,3104,16,92,700000
10043,1028,32,6,1158000
10044,2257,283,27,414000
10045,2161,784,45,2649000
10046,4582,105,16,2207000
10047,4174,44,36,1866000
10048,2079,381,80,155000
10049,4090,185,41,389000
10050,2986,54,99,365000
10051,518,594,18,3459000
10052,1491,164,83,747000
10053,4196,253,76,795000
10054,3633,617,74,840000
10055,4655,556,9,3585000
10056,3683,460,16,621000
10057,2579,531,25,3759000
10058,829,331,87,322000
10059,90,448,77,82000
10060,597,362,52,3411000
10061,4171,158,92,81000
10062,387,269,81,533000
10063,3208,25,38,792000
10064,4071,363,29,895000
10065,3256,682,21,237000
10066,649,750,36,3810000
10067,3719,738,72,1391000
10068,4486,5,34,844000
10069,4510,505,60,47000
10070,4902,553,6,2456000
10071,3711,793,62,92000
10072,372,202,66,91000
10073,1734,110,96,437000
10074,2000,561,10,761000
10075,3525,602,8,1913000
10076,808,7,25,842000
10077,3395,28,44,1395000
10078,2514,770,70,476000
10079,328,558,56,416000
10080,4016,254,78,1205000
10081,2387,719,43,671000
10082,3440,569,18,1437000
10083,2220,692,80,499000
10084,1595,193,63,298000
10085,1267,232,74,919000
10086,502,58,96,3148000
10087,2987,565,77,367000
10088,4566,140,77,3824000
10089,3958,781,6,333000
10090,12,232,17,850000
10091,405,791,86,3578000
10092,3925,269,100,658000
10093,3179,339,32,2121000
10094,2886,585,72,1069000
10095,2830,281,36,599000
10096,2165,735,25,256000
10097,4705,384,38,876000
10098,772,306,56,556000
10099,297,261,52,137000
10100,2280,89,19,1427000
10101,3569,509,7,152000
10102,4147,334,62,410000
10103,4918,561,79,699000
10104,4915,313,100,95000
10105,3321,314,75,1713000
10106,2678,292,82,103000
10107,58,180,39,3068000
10108,254,15,81,1231000
10109,3893,24,92,403000
10110,385,591,24,1135000
10111,390,717,53,756000
10112,1903,200,7,915000
10113,4374,239,85,1762000
10114,2264,750,11,4382000
10115,598,286,95,191000
10116,3204,456,18,44000
10117,1305,278,42,1704000
10118,2678,259,94,1757000
10119,2588,432,84,309000
10120,4594,676,44,1769000
10121,2280,89,92,1143000
10122,3180,463,23,2726000
10123,2655,213,30,610000
10124,3452,329,65,24000
10125,1319,646,77,2021000
10126,3950,516,31,2156000
10127,4694,157,98,2149000
10128,3722,82,58,74000
10129,1087,213,12,573000
10130,3443,566,43,607000
10131,3793,368,89,84000
10132,219,139,63,4221000
10133,1109,315,68,282000
10134,2032,403,30,145000
10135,1403,6,80,934000
10136,2422,289,46,522000
10137,4096,504,53,1017000
10138,4475,558,16,417000
10139,1788,479,29,535000
10140,148,761,98,321000
10141,4598,357,53,314000
10142,4543,409,33,731000
10143,4182,61,97,95000
10144,1771,639,72,312000
10145,385,161,11,765000
10146,2125,219,86,787000
10147,74,466,57,631000
10148,4678,581,27,296000
10149,4469,365,73,1757000
10150,4759,732,54,201000
10151,1958,213,36,684000
10152,1806,722,45,3210000
10153,1318,587,38,3567000
10154,4954,201,44,714000
10155,608,443,26,125000
10156,4469,233,96,3903000
10157,1317,185,87,409000
10158,568,448,25,83000
10159,688,375,30,2438000
10160,2130,617,66,772000
10161,1198,322,73,493000
10162,4444,32,28,1151000
10163,1575,285,39,2344000
10164,3239,572,38,1154000
10165,1443,646,31,2414000
10166,3121,590,54,224000
10167,3548,452,5,163000
10168,2318,765,15,219000
10169,2600,2,8,1363000
10170,3862,763,57,128000
